probe_id,mirna_name
ame-miR-3730_st,ame-miR-3730
ame-miR-3731_st,ame-miR-3731
ame-miR-3732_st,ame-miR-3732
ame-miR-3733_st,ame-miR-3733
ame-miR-3734_st,ame-miR-3734
ame-miR-3735_st,ame-miR-3735
ame-miR-3736_st,ame-miR-3736
ame-miR-3737_st,ame-miR-3737
ame-miR-3738_st,ame-miR-3738
ame-miR-3739_st,ame-miR-3739
ame-miR-3740_st,ame-miR-3740
ame-miR-3741_st,ame-miR-3741
ame-miR-3742_st,ame-miR-3742
ame-miR-3743_st,ame-miR-3743
ame-miR-3744_st,ame-miR-3744
ame-miR-3745_st,ame-miR-3745
ame-miR-3746_st,ame-miR-3746
ame-miR-3747a_st,ame-miR-3747a
ame-miR-3747b_st,ame-miR-3747b
ame-miR-3748_st,ame-miR-3748
ame-miR-3749_st,ame-miR-3749
ame-miR-3750_st,ame-miR-3750
ame-miR-3751_st,ame-miR-3751
ame-miR-3752_st,ame-miR-3752
ame-miR-3753_st,ame-miR-3753
ame-miR-3754_st,ame-miR-3754
ame-miR-3755_st,ame-miR-3755
ame-miR-3756_st,ame-miR-3756
ame-miR-3757_st,ame-miR-3757
ame-miR-3758_st,ame-miR-3758
ame-miR-3759_st,ame-miR-3759
ame-miR-375_st,ame-miR-375
ame-miR-3760_st,ame-miR-3760
ame-miR-3761_st,ame-miR-3761
ame-miR-3762_st,ame-miR-3762
ame-miR-3763_st,ame-miR-3763
ame-miR-3764_st,ame-miR-3764
ame-miR-3765_st,ame-miR-3765
ame-miR-3766_st,ame-miR-3766
ame-miR-3767_st,ame-miR-3767
ame-miR-3768_st,ame-miR-3768
ame-miR-3769_st,ame-miR-3769
ame-miR-3770_st,ame-miR-3770
ame-miR-3771_st,ame-miR-3771
ame-miR-3772_st,ame-miR-3772
ame-miR-3773_st,ame-miR-3773
ame-miR-3774_st,ame-miR-3774
ame-miR-3775_st,ame-miR-3775
ame-miR-3776_st,ame-miR-3776
ame-miR-3777_st,ame-miR-3777
ame-miR-3778_st,ame-miR-3778
ame-miR-3779_st,ame-miR-3779
ame-miR-3780_st,ame-miR-3780
ame-miR-3781_st,ame-miR-3781
ame-miR-3782_st,ame-miR-3782
ame-miR-3783_st,ame-miR-3783
ame-miR-3784_st,ame-miR-3784
ame-miR-3785_st,ame-miR-3785
ame-miR-3786_st,ame-miR-3786
ame-miR-3787_st,ame-miR-3787
ame-miR-3788_st,ame-miR-3788
ame-miR-3789_st,ame-miR-3789
ame-miR-3790_st,ame-miR-3790
ame-miR-3791_st,ame-miR-3791
ame-miR-3792_st,ame-miR-3792
ame-miR-3793_st,ame-miR-3793
ame-miR-3794_st,ame-miR-3794
ame-miR-3795_st,ame-miR-3795
ame-miR-3796_st,ame-miR-3796
ame-miR-3797_st,ame-miR-3797
ame-miR-3798_st,ame-miR-3798
ame-miR-3799_st,ame-miR-3799
ame-miR-3800_st,ame-miR-3800
ame-miR-3801_st,ame-miR-3801
ame-miR-71_st,ame-miR-71
ame-miR-750_st,ame-miR-750
ame-miR-79_st,ame-miR-79
ame-miR-7_st,ame-miR-7
ame-miR-87_st,ame-miR-87
ame-miR-8_st,ame-miR-8
ame-miR-927b_st,ame-miR-927b
ame-miR-927_st,ame-miR-927
ame-miR-928_st,ame-miR-928
ame-miR-929_st,ame-miR-929
ame-miR-92a_st,ame-miR-92a
ame-miR-92b_st,ame-miR-92b
ame-miR-932_st,ame-miR-932
ame-miR-965_st,ame-miR-965
ame-miR-971_st,ame-miR-971
ame-miR-980_st,ame-miR-980
ame-miR-981_st,ame-miR-981
ame-miR-985_st,ame-miR-985
ame-miR-989_st,ame-miR-989
ame-miR-993_st,ame-miR-993
ame-miR-996_st,ame-miR-996
ame-miR-9a_st,ame-miR-9a
ame-miR-9b_st,ame-miR-9b
ame-miR-9c_st,ame-miR-9c
ame-miR-iab-4_st,ame-miR-iab-4
api-miR-1000_st,api-miR-1000
api-miR-100_st,api-miR-100
api-miR-10_st,api-miR-10
api-miR-124_st,api-miR-124
api-miR-137_st,api-miR-137
api-miR-13a_st,api-miR-13a
api-miR-14_st,api-miR-14
api-miR-184a_st,api-miR-184a
api-miR-184b_st,api-miR-184b
api-miR-190_st,api-miR-190
api-miR-1923_st,api-miR-1923
api-miR-1_st,api-miR-1
api-miR-210_st,api-miR-210
api-miR-219_st,api-miR-219
api-miR-252a_st,api-miR-252a
api-miR-252b_st,api-miR-252b
api-miR-263a_st,api-miR-263a
api-miR-263b_st,api-miR-263b
api-miR-275_st,api-miR-275
api-miR-2765_st,api-miR-2765
api-miR-276_st,api-miR-276
api-miR-277_st,api-miR-277
api-miR-278_st,api-miR-278
api-miR-2796_st,api-miR-2796
api-miR-279a_st,api-miR-279a
api-miR-279b_st,api-miR-279b
api-miR-281_st,api-miR-281
api-miR-29_st,api-miR-29
api-miR-2a_st,api-miR-2a
api-miR-2b_st,api-miR-2b
api-miR-2c_st,api-miR-2c
api-miR-3015a_st,api-miR-3015a
api-miR-3015b_st,api-miR-3015b
api-miR-3015c_st,api-miR-3015c
api-miR-3016_st,api-miR-3016
api-miR-3017a_st,api-miR-3017a
api-miR-3017b_st,api-miR-3017b
api-miR-3018_st,api-miR-3018
api-miR-3019_st,api-miR-3019
api-miR-3020_st,api-miR-3020
api-miR-3021_st,api-miR-3021
api-miR-3022_st,api-miR-3022
api-miR-3023_st,api-miR-3023
api-miR-3024_st,api-miR-3024
api-miR-3025_st,api-miR-3025
api-miR-3026_st,api-miR-3026
api-miR-3027_st,api-miR-3027
api-miR-3028_st,api-miR-3028
api-miR-3029_st,api-miR-3029
api-miR-3030_st,api-miR-3030
api-miR-3031_st,api-miR-3031
api-miR-3032_st,api-miR-3032
api-miR-3033_st,api-miR-3033
api-miR-3034_st,api-miR-3034
api-miR-3035_st,api-miR-3035
api-miR-3036_st,api-miR-3036
api-miR-3037_st,api-miR-3037
api-miR-3038_st,api-miR-3038
api-miR-3039_st,api-miR-3039
api-miR-3040_st,api-miR-3040
api-miR-3041_st,api-miR-3041
api-miR-3042_st,api-miR-3042
api-miR-3043_st,api-miR-3043
api-miR-3044_st,api-miR-3044
api-miR-3045a_st,api-miR-3045a
api-miR-3045b_st,api-miR-3045b
api-miR-3046_st,api-miR-3046
api-miR-3047_st,api-miR-3047
api-miR-3048_st,api-miR-3048
api-miR-3049_st,api-miR-3049
api-miR-3050_st,api-miR-3050
api-miR-3051_st,api-miR-3051
api-miR-3052_st,api-miR-3052
api-miR-3053_st,api-miR-3053
api-miR-3054_st,api-miR-3054
api-miR-3055_st,api-miR-3055
api-miR-3056_st,api-miR-3056
api-miR-306_st,api-miR-306
api-miR-307_st,api-miR-307
api-miR-315_st,api-miR-315
api-miR-316_st,api-miR-316
api-miR-317_st,api-miR-317
api-miR-34_st,api-miR-34
api-miR-71_st,api-miR-71
api-miR-7_st,api-miR-7
api-miR-87a_st,api-miR-87a
api-miR-87b_st,api-miR-87b
api-miR-8_st,api-miR-8
api-miR-927_st,api-miR-927
api-miR-929_st,api-miR-929
api-miR-92a_st,api-miR-92a
api-miR-92b_st,api-miR-92b
api-miR-965_st,api-miR-965
api-miR-971_st,api-miR-971
api-miR-981_st,api-miR-981
api-miR-993_st,api-miR-993
api-miR-996_st,api-miR-996
api-miR-998_st,api-miR-998
api-miR-9a_st,api-miR-9a
api-miR-9b_st,api-miR-9b
api-miR-iab-4_st,api-miR-iab-4
aqc-miR156a_st,aqc-miR156a
aqc-miR156b_st,aqc-miR156b
aqc-miR159_st,aqc-miR159
aqc-miR160a_st,aqc-miR160a
aqc-miR160b_st,aqc-miR160b
aqc-miR166a_st,aqc-miR166a
aqc-miR166b_st,aqc-miR166b
aqc-miR166c_st,aqc-miR166c
aqc-miR166d_st,aqc-miR166d
aqc-miR166e_st,aqc-miR166e
aqc-miR167_st,aqc-miR167
aqc-miR168_st,aqc-miR168
aqc-miR169a_st,aqc-miR169a
aqc-miR169b_st,aqc-miR169b
aqc-miR169c_st,aqc-miR169c
aqc-miR171a_st,aqc-miR171a
aqc-miR171b_st,aqc-miR171b
aqc-miR171c_st,aqc-miR171c
aqc-miR171d_st,aqc-miR171d
aqc-miR171e_st,aqc-miR171e
aqc-miR171f_st,aqc-miR171f
aqc-miR172a_st,aqc-miR172a
aqc-miR172b_st,aqc-miR172b
aqc-miR319_st,aqc-miR319
aqc-miR395a_st,aqc-miR395a
aqc-miR395b_st,aqc-miR395b
aqc-miR396a_st,aqc-miR396a
aqc-miR396b_st,aqc-miR396b
aqc-miR398a_st,aqc-miR398a
aqc-miR398b_st,aqc-miR398b
aqc-miR399_st,aqc-miR399
aqc-miR408_st,aqc-miR408
aqc-miR477a_st,aqc-miR477a
aqc-miR477b_st,aqc-miR477b
aqc-miR477c_st,aqc-miR477c
aqc-miR477d_st,aqc-miR477d
aqc-miR477e_st,aqc-miR477e
aqc-miR477f_st,aqc-miR477f
aqc-miR477g_st,aqc-miR477g
aqc-miR482a_st,aqc-miR482a
aqc-miR482b_st,aqc-miR482b
aqc-miR482c_st,aqc-miR482c
aqc-miR529_st,aqc-miR529
aqc-miR530_st,aqc-miR530
aqc-miR535_st,aqc-miR535
aqu-miR-2014-star_st,aqu-miR-2014-star
aqu-miR-2014_st,aqu-miR-2014
aqu-miR-2015-star_st,aqu-miR-2015-star
aqu-miR-2015_st,aqu-miR-2015
aqu-miR-2016-star_st,aqu-miR-2016-star
aqu-miR-2016_st,aqu-miR-2016
aqu-miR-2017-star_st,aqu-miR-2017-star
aqu-miR-2017_st,aqu-miR-2017
aqu-miR-2018-star_st,aqu-miR-2018-star
aqu-miR-2018_st,aqu-miR-2018
aqu-miR-2019-star_st,aqu-miR-2019-star
aqu-miR-2019_st,aqu-miR-2019
aqu-miR-2020-star_st,aqu-miR-2020-star
aqu-miR-2020_st,aqu-miR-2020
aqu-miR-2021-star_st,aqu-miR-2021-star
aqu-miR-2021_st,aqu-miR-2021
ata-miR169_st,ata-miR169
ata-miR172_st,ata-miR172
ath-miR156a_st,ath-miR156a
ath-miR156b_st,ath-miR156b
ath-miR156c_st,ath-miR156c
ath-miR156d_st,ath-miR156d
ath-miR156e_st,ath-miR156e
ath-miR156f_st,ath-miR156f
ath-miR156g_st,ath-miR156g
ath-miR156h_st,ath-miR156h
ath-miR157a_st,ath-miR157a
ath-miR157b_st,ath-miR157b
ath-miR157c_st,ath-miR157c
ath-miR157d_st,ath-miR157d
ath-miR158a_st,ath-miR158a
ath-miR158b_st,ath-miR158b
ath-miR159a_st,ath-miR159a
ath-miR159b_st,ath-miR159b
ath-miR159c_st,ath-miR159c
ath-miR160a_st,ath-miR160a
ath-miR160b_st,ath-miR160b
ath-miR160c_st,ath-miR160c
ath-miR161.1_st,ath-miR161.1
ath-miR161.2_st,ath-miR161.2
ath-miR162a_st,ath-miR162a
ath-miR162b_st,ath-miR162b
ath-miR163_st,ath-miR163
ath-miR164a_st,ath-miR164a
ath-miR164b_st,ath-miR164b
ath-miR164c_st,ath-miR164c
ath-miR165a_st,ath-miR165a
ath-miR165b_st,ath-miR165b
ath-miR166a_st,ath-miR166a
ath-miR166b_st,ath-miR166b
ath-miR166c_st,ath-miR166c
ath-miR166d_st,ath-miR166d
ath-miR166e_st,ath-miR166e
ath-miR166f_st,ath-miR166f
ath-miR166g_st,ath-miR166g
ath-miR167a_st,ath-miR167a
ath-miR167b_st,ath-miR167b
ath-miR167c_st,ath-miR167c
ath-miR167d_st,ath-miR167d
ath-miR168a_st,ath-miR168a
ath-miR168b_st,ath-miR168b
ath-miR169a_st,ath-miR169a
ath-miR169b_st,ath-miR169b
ath-miR169c_st,ath-miR169c
ath-miR169d_st,ath-miR169d
ath-miR169e_st,ath-miR169e
ath-miR169f_st,ath-miR169f
ath-miR169g-star_st,ath-miR169g-star
ath-miR169g_st,ath-miR169g
ath-miR169h_st,ath-miR169h
ath-miR169i_st,ath-miR169i
ath-miR169j_st,ath-miR169j
ath-miR169k_st,ath-miR169k
ath-miR169l_st,ath-miR169l
ath-miR169m_st,ath-miR169m
ath-miR169n_st,ath-miR169n
ath-miR170_st,ath-miR170
ath-miR171a_st,ath-miR171a
ath-miR171b_st,ath-miR171b
ath-miR171c_st,ath-miR171c
ath-miR172a_st,ath-miR172a
ath-miR172b-star_st,ath-miR172b-star
ath-miR172b_st,ath-miR172b
ath-miR172c_st,ath-miR172c
ath-miR172d_st,ath-miR172d
ath-miR172e_st,ath-miR172e
ath-miR173_st,ath-miR173
ath-miR1886.1_st,ath-miR1886.1
ath-miR1886.2_st,ath-miR1886.2
ath-miR1886.3_st,ath-miR1886.3
ath-miR1887_st,ath-miR1887
ath-miR1888_st,ath-miR1888
ath-miR2111a-star_st,ath-miR2111a-star
ath-miR2111a_st,ath-miR2111a
ath-miR2111b-star_st,ath-miR2111b-star
ath-miR2111b_st,ath-miR2111b
ath-miR2112-3p_st,ath-miR2112-3p
ath-miR2112-5p_st,ath-miR2112-5p
ath-miR2933a_st,ath-miR2933a
ath-miR2933b_st,ath-miR2933b
ath-miR2934-3p_st,ath-miR2934-3p
ath-miR2934-5p_st,ath-miR2934-5p
ath-miR2936_st,ath-miR2936
ath-miR2937_st,ath-miR2937
ath-miR2938_st,ath-miR2938
ath-miR2939_st,ath-miR2939
ath-miR319a_st,ath-miR319a
ath-miR319b_st,ath-miR319b
ath-miR319c_st,ath-miR319c
ath-miR3434-star_st,ath-miR3434-star
ath-miR3434_st,ath-miR3434
ath-miR3440b-3p_st,ath-miR3440b-3p
ath-miR3440b-5p_st,ath-miR3440b-5p
ath-miR390a_st,ath-miR390a
ath-miR390b_st,ath-miR390b
ath-miR391_st,ath-miR391
ath-miR3932a_st,ath-miR3932a
ath-miR3932b_st,ath-miR3932b
ath-miR3933_st,ath-miR3933
ath-miR393a_st,ath-miR393a
ath-miR393b_st,ath-miR393b
ath-miR394a_st,ath-miR394a
ath-miR394b_st,ath-miR394b
ath-miR395a_st,ath-miR395a
ath-miR395b_st,ath-miR395b
ath-miR395c_st,ath-miR395c
ath-miR395d_st,ath-miR395d
ath-miR395e_st,ath-miR395e
ath-miR395f_st,ath-miR395f
ath-miR396a_st,ath-miR396a
ath-miR396b_st,ath-miR396b
ath-miR397a_st,ath-miR397a
ath-miR397b_st,ath-miR397b
ath-miR398a_st,ath-miR398a
ath-miR398b_st,ath-miR398b
ath-miR398c_st,ath-miR398c
ath-miR399a_st,ath-miR399a
ath-miR399b_st,ath-miR399b
ath-miR399c_st,ath-miR399c
ath-miR399d_st,ath-miR399d
ath-miR399e_st,ath-miR399e
ath-miR399f_st,ath-miR399f
ath-miR400_st,ath-miR400
ath-miR401_st,ath-miR401
ath-miR402_st,ath-miR402
ath-miR403_st,ath-miR403
ath-miR404_st,ath-miR404
ath-miR405a_st,ath-miR405a
ath-miR405b_st,ath-miR405b
ath-miR405d_st,ath-miR405d
ath-miR406_st,ath-miR406
ath-miR407_st,ath-miR407
ath-miR408_st,ath-miR408
ath-miR413_st,ath-miR413
ath-miR414_st,ath-miR414
ath-miR415_st,ath-miR415
ath-miR416_st,ath-miR416
ath-miR417_st,ath-miR417
ath-miR418_st,ath-miR418
ath-miR419_st,ath-miR419
ath-miR420_st,ath-miR420
ath-miR4221_st,ath-miR4221
ath-miR4227_st,ath-miR4227
ath-miR4228_st,ath-miR4228
ath-miR4239_st,ath-miR4239
ath-miR4240_st,ath-miR4240
ath-miR4243_st,ath-miR4243
ath-miR426_st,ath-miR426
ath-miR447a.2_st,ath-miR447a.2
ath-miR447a_st,ath-miR447a
ath-miR447b_st,ath-miR447b
ath-miR447c-3p_st,ath-miR447c-3p
ath-miR447c-5p_st,ath-miR447c-5p
ath-miR472_st,ath-miR472
ath-miR5012_st,ath-miR5012
ath-miR5013_st,ath-miR5013
ath-miR5014_st,ath-miR5014
ath-miR5015a_st,ath-miR5015a
ath-miR5015b_st,ath-miR5015b
ath-miR5016_st,ath-miR5016
ath-miR5017_st,ath-miR5017
ath-miR5018_st,ath-miR5018
ath-miR5019_st,ath-miR5019
ath-miR5020a_st,ath-miR5020a
ath-miR5020b_st,ath-miR5020b
ath-miR5021_st,ath-miR5021
ath-miR5022_st,ath-miR5022
ath-miR5023_st,ath-miR5023
ath-miR5024_st,ath-miR5024
ath-miR5025_st,ath-miR5025
ath-miR5026_st,ath-miR5026
ath-miR5027_st,ath-miR5027
ath-miR5028_st,ath-miR5028
ath-miR5029_st,ath-miR5029
ath-miR771_st,ath-miR771
ath-miR773b-star_st,ath-miR773b-star
ath-miR773b_st,ath-miR773b
ath-miR773_st,ath-miR773
ath-miR774b-star_st,ath-miR774b-star
ath-miR774b_st,ath-miR774b
ath-miR774_st,ath-miR774
ath-miR775_st,ath-miR775
ath-miR776_st,ath-miR776
ath-miR777_st,ath-miR777
ath-miR778_st,ath-miR778
ath-miR779.1_st,ath-miR779.1
ath-miR779.2_st,ath-miR779.2
ath-miR780.1_st,ath-miR780.1
ath-miR780.2_st,ath-miR780.2
ath-miR781_st,ath-miR781
ath-miR782_st,ath-miR782
ath-miR783_st,ath-miR783
ath-miR822_st,ath-miR822
ath-miR823_st,ath-miR823
ath-miR824_st,ath-miR824
ath-miR825_st,ath-miR825
ath-miR826_st,ath-miR826
ath-miR827_st,ath-miR827
ath-miR828_st,ath-miR828
ath-miR829.1_st,ath-miR829.1
ath-miR829.2_st,ath-miR829.2
ath-miR830-star_st,ath-miR830-star
ath-miR830_st,ath-miR830
ath-miR831_st,ath-miR831
ath-miR832-3p_st,ath-miR832-3p
ath-miR832-5p_st,ath-miR832-5p
ath-miR833-3p_st,ath-miR833-3p
ath-miR833-5p_st,ath-miR833-5p
ath-miR834_st,ath-miR834
ath-miR835-3p_st,ath-miR835-3p
ath-miR835-5p_st,ath-miR835-5p
ath-miR836_st,ath-miR836
ath-miR837-3p_st,ath-miR837-3p
ath-miR837-5p_st,ath-miR837-5p
ath-miR838_st,ath-miR838
ath-miR839_st,ath-miR839
ath-miR840_st,ath-miR840
ath-miR841b-star_st,ath-miR841b-star
ath-miR841b_st,ath-miR841b
ath-miR841_st,ath-miR841
ath-miR842_st,ath-miR842
ath-miR843_st,ath-miR843
ath-miR844-star_st,ath-miR844-star
ath-miR844_st,ath-miR844
ath-miR845a_st,ath-miR845a
ath-miR845b_st,ath-miR845b
ath-miR846_st,ath-miR846
ath-miR847_st,ath-miR847
ath-miR848_st,ath-miR848
ath-miR849_st,ath-miR849
ath-miR850_st,ath-miR850
ath-miR851-3p_st,ath-miR851-3p
ath-miR851-5p_st,ath-miR851-5p
ath-miR852_st,ath-miR852
ath-miR853_st,ath-miR853
ath-miR854a_st,ath-miR854a
ath-miR854b_st,ath-miR854b
ath-miR854c_st,ath-miR854c
ath-miR854d_st,ath-miR854d
ath-miR854e_st,ath-miR854e
ath-miR855_st,ath-miR855
ath-miR856_st,ath-miR856
ath-miR857_st,ath-miR857
ath-miR858_st,ath-miR858
ath-miR859_st,ath-miR859
ath-miR860_st,ath-miR860
ath-miR861-3p_st,ath-miR861-3p
ath-miR861-5p_st,ath-miR861-5p
ath-miR862-3p_st,ath-miR862-3p
ath-miR862-5p_st,ath-miR862-5p
ath-miR863-3p_st,ath-miR863-3p
ath-miR863-5p_st,ath-miR863-5p
ath-miR864-3p_st,ath-miR864-3p
ath-miR864-5p_st,ath-miR864-5p
ath-miR865-3p_st,ath-miR865-3p
ath-miR865-5p_st,ath-miR865-5p
ath-miR866-3p_st,ath-miR866-3p
ath-miR866-5p_st,ath-miR866-5p
ath-miR867_st,ath-miR867
ath-miR868-3p_st,ath-miR868-3p
ath-miR868-5p_st,ath-miR868-5p
ath-miR869.1_st,ath-miR869.1
ath-miR869.2_st,ath-miR869.2
ath-miR870_st,ath-miR870
bdi-miR1122_st,bdi-miR1122
bdi-miR1127_st,bdi-miR1127
bdi-miR1135_st,bdi-miR1135
bdi-miR1139_st,bdi-miR1139
bdi-miR156b_st,bdi-miR156b
bdi-miR156c_st,bdi-miR156c
bdi-miR156d_st,bdi-miR156d
bdi-miR156_st,bdi-miR156
bdi-miR159_st,bdi-miR159
bdi-miR160a_st,bdi-miR160a
bdi-miR160b_st,bdi-miR160b
bdi-miR160c_st,bdi-miR160c
bdi-miR160d_st,bdi-miR160d
bdi-miR160e_st,bdi-miR160e
bdi-miR162_st,bdi-miR162
bdi-miR164a_st,bdi-miR164a
bdi-miR164b_st,bdi-miR164b
bdi-miR164c_st,bdi-miR164c
bdi-miR164d_st,bdi-miR164d
bdi-miR164e_st,bdi-miR164e
bdi-miR164f_st,bdi-miR164f
bdi-miR166a_st,bdi-miR166a
bdi-miR166b_st,bdi-miR166b
bdi-miR166c_st,bdi-miR166c
bdi-miR166d_st,bdi-miR166d
bdi-miR166e_st,bdi-miR166e
bdi-miR166f_st,bdi-miR166f
bdi-miR167a_st,bdi-miR167a
bdi-miR167b_st,bdi-miR167b
bdi-miR167c_st,bdi-miR167c
bdi-miR167d_st,bdi-miR167d
bdi-miR168_st,bdi-miR168
bdi-miR169a_st,bdi-miR169a
bdi-miR169b_st,bdi-miR169b
bdi-miR169c_st,bdi-miR169c
bdi-miR169d_st,bdi-miR169d
bdi-miR169e_st,bdi-miR169e
bdi-miR169f_st,bdi-miR169f
bdi-miR169g_st,bdi-miR169g
bdi-miR169h_st,bdi-miR169h
bdi-miR169i_st,bdi-miR169i
bdi-miR169j_st,bdi-miR169j
bdi-miR169k_st,bdi-miR169k
bdi-miR171a_st,bdi-miR171a
bdi-miR171b_st,bdi-miR171b
bdi-miR171c_st,bdi-miR171c
bdi-miR171d_st,bdi-miR171d
bdi-miR172a_st,bdi-miR172a
bdi-miR172b_st,bdi-miR172b
bdi-miR172d_st,bdi-miR172d
bdi-miR1878_st,bdi-miR1878
bdi-miR319b_st,bdi-miR319b
bdi-miR319_st,bdi-miR319
bdi-miR390b_st,bdi-miR390b
bdi-miR390_st,bdi-miR390
bdi-miR393a_st,bdi-miR393a
bdi-miR393b_st,bdi-miR393b
bdi-miR394_st,bdi-miR394
bdi-miR395a_st,bdi-miR395a
bdi-miR395b_st,bdi-miR395b
bdi-miR395c_st,bdi-miR395c
bdi-miR395d_st,bdi-miR395d
bdi-miR395e_st,bdi-miR395e
bdi-miR395f_st,bdi-miR395f
bdi-miR395g_st,bdi-miR395g
bdi-miR395h_st,bdi-miR395h
bdi-miR395i_st,bdi-miR395i
bdi-miR395j_st,bdi-miR395j
bdi-miR395k_st,bdi-miR395k
bdi-miR395l_st,bdi-miR395l
bdi-miR395m_st,bdi-miR395m
bdi-miR395n_st,bdi-miR395n
bdi-miR396a_st,bdi-miR396a
bdi-miR396b_st,bdi-miR396b
bdi-miR396c_st,bdi-miR396c
bdi-miR396d_st,bdi-miR396d
bdi-miR396e_st,bdi-miR396e
bdi-miR396f_st,bdi-miR396f
bdi-miR397a_st,bdi-miR397a
bdi-miR397b_st,bdi-miR397b
bdi-miR398a_st,bdi-miR398a
bdi-miR398b_st,bdi-miR398b
bdi-miR398c_st,bdi-miR398c
bdi-miR399b_st,bdi-miR399b
bdi-miR399_st,bdi-miR399
bdi-miR408_st,bdi-miR408
bdi-miR437_st,bdi-miR437
bdi-miR444_st,bdi-miR444
bdi-miR5054_st,bdi-miR5054
bdi-miR5055_st,bdi-miR5055
bdi-miR5056_st,bdi-miR5056
bdi-miR5057_st,bdi-miR5057
bdi-miR5058_st,bdi-miR5058
bdi-miR5059_st,bdi-miR5059
bdi-miR5060_st,bdi-miR5060
bdi-miR5061_st,bdi-miR5061
bdi-miR5062a_st,bdi-miR5062a
bdi-miR5062b_st,bdi-miR5062b
bdi-miR5063_st,bdi-miR5063
bdi-miR5064_st,bdi-miR5064
bdi-miR5065_st,bdi-miR5065
bdi-miR5066_st,bdi-miR5066
bdi-miR5067_st,bdi-miR5067
bdi-miR5068_st,bdi-miR5068
bdi-miR5069_st,bdi-miR5069
bdi-miR5070_st,bdi-miR5070
bdi-miR5163_st,bdi-miR5163
bdi-miR5164_st,bdi-miR5164
bdi-miR5165_st,bdi-miR5165
bdi-miR5166_st,bdi-miR5166
bdi-miR5167_st,bdi-miR5167
bdi-miR5168_st,bdi-miR5168
bdi-miR5169_st,bdi-miR5169
bdi-miR5170_st,bdi-miR5170
bdi-miR5171_st,bdi-miR5171
bdi-miR5172_st,bdi-miR5172
bdi-miR5173_st,bdi-miR5173
bdi-miR5174_st,bdi-miR5174
bdi-miR5175a_st,bdi-miR5175a
bdi-miR5175b_st,bdi-miR5175b
bdi-miR5176-3p_st,bdi-miR5176-3p
bdi-miR5176-5p_st,bdi-miR5176-5p
bdi-miR5177_st,bdi-miR5177
bdi-miR5178_st,bdi-miR5178
bdi-miR5179_st,bdi-miR5179
bdi-miR5180a_st,bdi-miR5180a
bdi-miR5180b_st,bdi-miR5180b
bdi-miR5181a_st,bdi-miR5181a
bdi-miR5181b_st,bdi-miR5181b
bdi-miR5182_st,bdi-miR5182
bdi-miR5183_st,bdi-miR5183
bdi-miR5184_st,bdi-miR5184
bdi-miR5185a_st,bdi-miR5185a
bdi-miR5185b_st,bdi-miR5185b
bdi-miR5198_st,bdi-miR5198
bdi-miR5199_st,bdi-miR5199
bdi-miR5200_st,bdi-miR5200
bdi-miR5201_st,bdi-miR5201
bdi-miR5202_st,bdi-miR5202
bdi-miR5203_st,bdi-miR5203
bdi-miR528_st,bdi-miR528
bdi-miR529_st,bdi-miR529
bdi-miR827_st,bdi-miR827
bfl-miR-1-star_st,bfl-miR-1-star
bfl-miR-100-star_st,bfl-miR-100-star
bfl-miR-100_st,bfl-miR-100
bfl-miR-10a-star_st,bfl-miR-10a-star
bfl-miR-10a_st,bfl-miR-10a
bfl-miR-10b_st,bfl-miR-10b
bfl-miR-10c_st,bfl-miR-10c
bfl-miR-124-star_st,bfl-miR-124-star
bfl-miR-124_st,bfl-miR-124
bfl-miR-125a-star_st,bfl-miR-125a-star
bfl-miR-125a_st,bfl-miR-125a
bfl-miR-125b_st,bfl-miR-125b
bfl-miR-129-star_st,bfl-miR-129-star
bfl-miR-129a_st,bfl-miR-129a
bfl-miR-129b_st,bfl-miR-129b
bfl-miR-133_st,bfl-miR-133
bfl-miR-135a_st,bfl-miR-135a
bfl-miR-135b_st,bfl-miR-135b
bfl-miR-137_st,bfl-miR-137
bfl-miR-182a_st,bfl-miR-182a
bfl-miR-182b-star_st,bfl-miR-182b-star
bfl-miR-182c_st,bfl-miR-182c
bfl-miR-182d_st,bfl-miR-182d
bfl-miR-183_st,bfl-miR-183
bfl-miR-184-star_st,bfl-miR-184-star
bfl-miR-184_st,bfl-miR-184
bfl-miR-19-star_st,bfl-miR-19-star
bfl-miR-190_st,bfl-miR-190
bfl-miR-193a_st,bfl-miR-193a
bfl-miR-193b_st,bfl-miR-193b
bfl-miR-1_st,bfl-miR-1
bfl-miR-200a_st,bfl-miR-200a
bfl-miR-200b_st,bfl-miR-200b
bfl-miR-200c_st,bfl-miR-200c
bfl-miR-2013_st,bfl-miR-2013
bfl-miR-2056_st,bfl-miR-2056
bfl-miR-2057_st,bfl-miR-2057
bfl-miR-2058-star_st,bfl-miR-2058-star
bfl-miR-2058_st,bfl-miR-2058
bfl-miR-2059-3p_st,bfl-miR-2059-3p
bfl-miR-2059-5p_st,bfl-miR-2059-5p
bfl-miR-2060_st,bfl-miR-2060
bfl-miR-2061_st,bfl-miR-2061
bfl-miR-2062-star_st,bfl-miR-2062-star
bfl-miR-2062_st,bfl-miR-2062
bfl-miR-2063_st,bfl-miR-2063
bfl-miR-2064_st,bfl-miR-2064
bfl-miR-2065_st,bfl-miR-2065
bfl-miR-2066_st,bfl-miR-2066
bfl-miR-2067_st,bfl-miR-2067
bfl-miR-2068-star_st,bfl-miR-2068-star
bfl-miR-2068_st,bfl-miR-2068
bfl-miR-2069_st,bfl-miR-2069
