fluid,mirna,specificity_score,detection_rate,fluid_min,fluid_max,other_max
semen,hsa-miR-148b-5p,0.0,1.0,-4.351933118791362,-4.079595982347058,-4.021865710312585
semen,hsa-miR-149-3p,0.0,0.0,-11.704468934765924,-11.659783206629257,-11.111223646247735
semen,hsa-miR-149-5p,0.0,1.0,-6.223174796477471,-6.025196378668947,-5.22137606007259
semen,hsa-miR-150-3p,0.0,1.0,-3.751756816723492,-3.634061803922032,-2.9498204053804806
semen,hsa-miR-150-5p,0.0,1.0,-9.28130332497334,-8.74543724095981,-8.332401956760036
semen,hsa-miR-151a-3p,0.0,1.0,-6.1522579272614895,-5.240160644110199,-5.044357317791132
semen,hsa-miR-151a-5p,0.0,1.0,-5.008210531036218,-4.589767941350521,-4.293185004262341
semen,hsa-miR-151a-5p/hsa-miR-151b,0.0,1.0,-6.425174589215729,-5.8860878927606315,-5.394359051090448
semen,hsa-miR-152-3p,0.0,1.0,-6.0816441281185245,-5.7266519227020325,-5.291069609575293
semen,hsa-miR-152-5p,0.0,1.0,-5.806005130498265,-5.511381845943997,-5.075740038312096
semen,hsa-miR-153-3p,1.0,1.0,0.0,0.0,0.0
semen,hsa-miR-1537-3p,0.0,1.0,-1.5849625007211563,-0.896240625180289,-1.0
semen,hsa-miR-1538,0.0,1.0,-6.182904855772716,-5.73749534626657,-5.9013906775570515
semen,hsa-miR-1539,0.0,1.0,-2.915444524442997,-2.542481250360578,-1.25
semen,hsa-miR-154-3p,0.0,1.0,-8.49994484217249,-7.904865064648533,-6.3263078401609025
semen,hsa-miR-154-5p,0.0,1.0,-6.467265906679557,-6.0699325388428225,-6.228764962668295
semen,hsa-miR-155-3p,0.0,1.0,-3.878555227339533,-3.0090434031383713,-2.438721875540867
semen,hsa-miR-155-5p,0.0,1.0,-9.918693836773354,-9.905341939210803,-8.51495373489879
semen,hsa-miR-1587,0.0,0.0,-10.411277266828726,-10.307115972646445,-9.761091554954998
semen,hsa-miR-15a-3p,0.0,1.0,-7.869974373165318,-7.659758888589809,-7.695028736967666
semen,hsa-miR-15a-5p,0.0,1.0,-5.6254422920779685,-4.122552115936507,-3.490814339158262
semen,hsa-miR-15b-3p,0.0,1.0,-2.178561379416531,-1.660964047443681,-2.2267226489021295
semen,hsa-miR-15b-5p,0.0,1.0,-5.293573252364787,-4.868172709810695,-3.5824490845551753
semen,hsa-miR-16-1-3p,0.0,1.0,-4.620276415373917,-4.334335786818512,-4.5170489293989
semen,hsa-miR-16-2-3p,0.0,1.0,-4.738262074183656,-4.641540459442482,-4.623901307797696
semen,hsa-miR-16-5p,0.0,1.0,-5.913281352374093,-5.284702312591875,-4.953820804095567
semen,hsa-miR-17-3p,0.0,1.0,-6.7244696190741475,-5.577409054526052,-6.062091496115489
semen,hsa-miR-17-5p,0.0,1.0,-4.06356339799213,-2.334962500721156,-1.042481250360578
semen,hsa-miR-181a-2-3p,0.0,1.0,-8.045874704087169,-7.195034060473931,-6.435078484953172
semen,hsa-miR-181a-3p,0.0,1.0,-1.9767226489021297,-1.146240625180289,-1.3729632740824187
semen,hsa-miR-181a-5p,0.0,1.0,-5.868876463712459,-5.810818778134582,-4.404467294587351
semen,hsa-miR-181b-2-3p,0.0,1.0,-1.9767226489021297,-0.896240625180289,-0.25
semen,hsa-miR-181b-3p,0.0,1.0,-3.4786897097354643,-3.418106335492874,-1.542481250360578
semen,hsa-miR-181b-5p,0.0,1.0,-3.788704527263026,-3.775329788605819,-3.753897320099348
semen,hsa-miR-181c-3p,0.0,1.0,-3.853671308951804,-3.373901307797696,-2.3304820237218404
semen,hsa-miR-181c-5p,0.0,1.0,-1.8729632740824187,-0.6462406251802891,-1.146240625180289
semen,hsa-miR-181d-3p,0.0,1.0,-7.0977000922645574,-6.403066848273913,-5.16246840935503
semen,hsa-miR-181d-5p,0.0,1.0,-6.853989320237805,-6.787750882012771,-6.554974953270719
semen,hsa-miR-182-3p,0.0,1.0,-2.042481250360578,-1.5804820237218404,-1.292481250360578
semen,hsa-miR-182-5p,0.0,1.0,-6.717242459863178,-6.168441566055922,-4.851652983817883
semen,hsa-miR-1825,0.0,1.0,-3.828787390564075,-3.499911934132093,-3.0221970596792267
semen,hsa-miR-1827,0.0,0.5,-10.187540856479057,-9.93316991103477,-9.55277285038007
semen,hsa-miR-183-3p,0.0,0.0,-11.67509272015382,-11.65662948314121,-10.960686879603752
semen,hsa-miR-183-5p,0.0,1.0,-8.110764595650952,-7.47462025791136,-6.496123558439815
semen,hsa-miR-184,0.0,1.0,-9.237921140617962,-8.9840341154711,-6.610364995494167
semen,hsa-miR-185-3p,0.0,1.0,-5.698794305797296,-5.354688602915773,-5.146796045228339
semen,hsa-miR-185-5p,0.0,1.0,-8.30242755494215,-7.673364537840993,-7.1008672269639055
semen,hsa-miR-186-3p,0.0,1.0,-7.497198384551069,-7.420585217849438,-6.274374949411694
semen,hsa-miR-186-5p,0.0,1.0,-7.982892846771294,-7.895821024344506,-7.870917413687371
semen,hsa-miR-187-3p,0.0,1.0,-7.349668754885561,-7.29689611602702,-6.006319948238856
semen,hsa-miR-187-5p,0.0,1.0,-5.932258293734813,-3.7666904830967263,-2.928561379416531
semen,hsa-miR-188-3p,0.0,1.0,-5.118827973021309,-4.6987927200521895,-2.7555919532571136
semen,hsa-miR-188-5p,0.0,1.0,-1.6887218755408673,-1.292481250360578,-0.646240625180289
semen,hsa-miR-18a-3p,0.0,1.0,-5.8882902491744975,-5.743239689456336,-4.573315145442914
semen,hsa-miR-18a-5p,0.0,1.0,-1.9534452978042591,-1.0804820237218404,-0.646240625180289
semen,hsa-miR-18b-3p,0.0,1.0,-6.835045059929776,-6.756837178151166,-6.542305097116431
semen,hsa-miR-18b-5p,0.0,1.0,-2.160964047443681,-1.542481250360578,-1.5849625007211563
semen,hsa-miR-1908-5p,0.0,0.0,-13.250427279616812,-12.811353002566406,-11.510573360303988
semen,hsa-miR-1909-3p,0.0,1.0,-9.428199843273685,-9.238337112706391,-8.538705185322359
semen,hsa-miR-1909-5p,0.0,1.0,-4.321025281499268,-4.1654445244429965,-3.907339155019902
semen,hsa-miR-190a-5p,0.0,1.0,-1.146240625180289,-0.25,-0.25
semen,hsa-miR-190b,0.0,1.0,-4.67103647770011,-4.025329788605819,-4.211311251800027
semen,hsa-miR-191-3p,0.0,1.0,-2.9943199808749794,-1.951838730514401,-1.938721875540867
semen,hsa-miR-191-5p,0.0,1.0,-8.317111917812646,-6.652305849802275,-6.49083665546726
semen,hsa-miR-1910-5p,0.0,1.0,-3.519203899262708,-2.6448289843950032,-2.47672264890213
semen,hsa-miR-1911-3p,0.0,1.0,-2.971042629777109,-2.7999180862090913,-1.7267226489021297
semen,hsa-miR-1911-5p,0.0,1.0,-2.9943199808749794,-2.4812031259014455,-2.32480200459682
semen,hsa-miR-1912,0.0,1.0,-2.8729632740824185,-2.744319980874979,-1.7267226489021297
semen,hsa-miR-1913,0.0,1.0,-5.656156479024352,-5.554105651976718,-5.604042690924095
semen,hsa-miR-1914-3p,0.0,1.0,-3.9477652786792383,-3.623901307797696,-2.3699450660072747
semen,hsa-miR-1914-5p,0.0,1.0,-8.409610035585168,-8.33418975086642,-8.122563433766144
semen,hsa-miR-1915-3p,0.0,1.0,-9.268754800395556,-8.803076819496143,-8.721213141259286
semen,hsa-miR-1915-5p,0.0,1.0,-6.009430637704137,-5.605541349270708,-5.513456784284043
semen,hsa-miR-192-3p,0.0,1.0,-6.154207479934762,-5.373193611406635,-4.482141159616722
semen,hsa-miR-192-5p,0.0,1.0,-5.727530200215408,-5.468466153245512,-4.325445490512776
semen,hsa-miR-193a-3p,0.0,1.0,-7.075824787803199,-5.900624880976874,-5.139443513069303
semen,hsa-miR-193a-5p,0.0,1.0,-5.22470274252807,-4.84703586208868,-2.841580553561454
semen,hsa-miR-193b-3p,0.0,1.0,-8.918630676267199,-8.778562773851153,-8.305219570460114
semen,hsa-miR-193b-5p,0.0,1.0,-9.061769783820557,-8.977874437319691,-8.03877916332952
semen,hsa-miR-194-3p,0.0,1.0,-8.498374956674343,-7.752381371926117,-7.728122755916478
semen,hsa-miR-194-5p,0.0,1.0,-4.084962500721156,-3.8015246534989497,-2.8591778855343035
semen,hsa-miR-195-3p,0.0,1.0,-7.741618012825556,-7.465553579123856,-7.853917609825842
semen,hsa-miR-195-5p,0.0,1.0,-5.107766244749017,-4.72233439784582,-3.564641508472483
semen,hsa-miR-196a-3p,0.0,1.0,-9.342471762315943,-9.187877302409026,-9.44525131398268
semen,hsa-miR-196a-5p,0.0,1.0,-2.0,-1.292481250360578,-0.5
semen,hsa-miR-196b-3p,0.0,1.0,-5.697096745104657,-4.197052132109334,-4.225311008116845
semen,hsa-miR-196b-5p,0.0,1.0,-2.6785613794165304,-1.3729632740824187,-0.646240625180289
semen,hsa-miR-197-3p,0.0,1.0,-6.590202061414602,-6.4190512440341365,-6.228485969151934
semen,hsa-miR-197-5p,0.0,1.0,-5.611854058229131,-4.26977743192602,-3.092263001750347
semen,hsa-miR-1972,0.0,1.0,-5.178692180441296,-5.156927996873991,-4.738639961749959
semen,hsa-miR-1973,0.0,1.0,-8.44867182362822,-8.355322388743298,-8.327553465274443
semen,hsa-miR-1976,0.0,1.0,-8.191935694585405,-7.877231675892727,-7.52344425354821
semen,hsa-miR-198,0.0,1.0,-6.972732560771154,-6.794118472573667,-4.672147953957908
semen,hsa-miR-199a-3p/hsa-miR-199b-3p,0.0,1.0,-0.75,-0.25,-0.75
semen,hsa-miR-199a-5p,0.0,1.0,-2.2267226489021295,-1.792481250360578,-1.292481250360578
semen,hsa-miR-199b-5p,0.0,1.0,-3.609177885534303,-2.7341594847506427,-2.0572046726239703
semen,hsa-miR-19a-3p,0.0,1.0,-5.215491891763708,-3.370449857916438,-1.8480793556946904
semen,hsa-miR-19a-5p,0.0,1.0,-2.640560606055268,-2.6128027779580822,-2.1128027779580822
semen,hsa-miR-19b-1-5p,0.0,1.0,-2.3729632740824185,-2.07480200459682,-2.0572046726239703
semen,hsa-miR-19b-2-5p,0.0,1.0,-1.25,-1.146240625180289,-0.5
semen,hsa-miR-19b-3p,0.0,1.0,-7.795400575758498,-6.232531288113626,-3.671570413786108
semen,hsa-miR-200a-3p,0.0,1.0,-6.165264455704978,-4.856721787407414,-2.7485883592147147
semen,hsa-miR-200a-5p,0.0,1.0,-3.1552840283186603,-1.7823207542362416,-1.3304820237218404
semen,hsa-miR-200b-3p,0.0,1.0,-8.368855328266969,-6.645158572834688,-5.425214797246545
semen,hsa-miR-200b-5p,0.0,1.0,-5.707048070104287,-5.335900534436433,-5.26297763886436
semen,hsa-miR-200c-3p,0.0,0.5,-10.408366201957676,-9.174137679955226,-8.128646125737141
semen,hsa-miR-200c-5p,0.0,1.0,-5.812023513862588,-3.7868012312355575,-2.5090434031383713
semen,hsa-miR-202-3p,0.0,1.0,-2.2267226489021295,-1.792481250360578,-0.25
semen,hsa-miR-202-5p,1.0,1.0,0.0,0.0,0.0
semen,hsa-miR-203a-3p,0.0,1.0,-8.306870103679918,-7.309386407959067,-6.895945891341545
semen,hsa-miR-203b-3p,0.0,1.0,-2.688721875540867,-2.5996859229845484,-0.792481250360578
semen,hsa-miR-203b-5p,0.0,1.0,-3.669429910410252,-3.4853077625757622,-2.7129372603540145
semen,hsa-miR-204-3p,0.0,0.0,-12.093108950971512,-11.822846122157884,-11.325402990943264
semen,hsa-miR-204-5p,0.0,1.0,-8.161324532052994,-7.929471971238073,-5.943898375868697
semen,hsa-miR-205-3p,0.0,1.0,-8.72221794624118,-8.687117694544384,-7.992346349673499
semen,hsa-miR-205-5p,0.0,1.0,-9.078769601209904,-9.06592462815573,-8.329869907949552
semen,hsa-miR-2052,0.0,1.0,-0.25,0.0,0.0
semen,hsa-miR-2053,0.0,1.0,-1.542481250360578,-1.542481250360578,-1.25
semen,hsa-miR-2054,0.0,1.0,-0.5,-0.25,-0.25
semen,hsa-miR-206,0.0,1.0,-7.959894565532712,-7.436414916559496,-6.828253827197957
semen,hsa-miR-208a-3p,0.0,1.0,-7.586051652940009,-6.95473107074317,-5.752326798965808
semen,hsa-miR-208a-5p,0.0,1.0,-8.447827022239103,-8.279358783613187,-7.425715852606959
semen,hsa-miR-208b-3p,0.0,1.0,-7.069515930602057,-6.912678163892978,-3.97057120364539
semen,hsa-miR-20a-3p,0.0,1.0,-0.5,0.0,0.0
semen,hsa-miR-20a-5p,0.0,1.0,-3.823924299897532,-1.5804820237218404,-1.6229632740824187
semen,hsa-miR-20b-3p,0.0,1.0,-6.844698497782943,-6.770500968269422,-6.724457302736208
semen,hsa-miR-20b-5p,0.0,1.0,-3.689659909256144,-1.792481250360578,-1.5
semen,hsa-miR-21-3p,0.0,1.0,-3.749911934132093,-3.721042629777109,-3.803579780200192
semen,hsa-miR-21-5p,0.0,1.0,-7.596146206539904,-5.079286622906504,-4.646152559312382
semen,hsa-miR-210-3p,0.0,1.0,-8.202793077643623,-7.7631378306805825,-7.955112199816428
semen,hsa-miR-211-3p,0.0,1.0,-3.903677461028802,-3.628555227339533,-1.910964047443681
semen,hsa-miR-211-5p,0.0,1.0,-8.17919572576432,-7.749549235076358,-6.1285552273395325
semen,hsa-miR-2110,0.0,1.0,-6.429093719825646,-6.159054811141131,-6.106779288206296
semen,hsa-miR-2113,0.0,0.0,-10.699087309067943,-10.686156643840588,-8.880200274356248
semen,hsa-miR-2114-3p,0.0,1.0,-4.021865710312585,-3.902265820243517,-2.910964047443681
semen,hsa-miR-2114-5p,0.0,1.0,-5.67116489990557,-5.496970218318426,-5.054829950464783
semen,hsa-miR-2115-3p,0.0,1.0,-9.121354339322616,-8.872219661828272,-8.843268289821472
semen,hsa-miR-2115-5p,0.0,1.0,-6.283222191760506,-6.0306382854735245,-6.060095354346741
semen,hsa-miR-2116-3p,0.0,1.0,-5.189689183535631,-4.461525619568729,-3.478969844708943
semen,hsa-miR-2116-5p,0.0,1.0,-9.329948617124057,-9.142781686259069,-8.77594842265849
semen,hsa-miR-2117,0.0,1.0,-4.3201224681111725,-4.148194549346644,-3.487821178741743
semen,hsa-miR-212-3p,0.0,1.0,-6.671633386868574,-5.849690325713539,-5.531895637857382
semen,hsa-miR-212-5p,0.0,1.0,-2.57480200459682,-1.7443199808749792,-0.8304820237218405
semen,hsa-miR-214-3p,0.0,1.0,-8.200658081806463,-7.936048299252592,-7.796184714173568
semen,hsa-miR-214-5p,0.0,1.0,-4.353497866409283,-3.221042629777109,-3.2074306837715145
semen,hsa-miR-215-5p,0.0,1.0,-7.432634575461,-7.280250442200216,-3.798073203617691
semen,hsa-miR-216a-3p,0.0,1.0,-6.6646804354142155,-6.634343648035817,-6.310523526263757
semen,hsa-miR-216a-5p,0.0,1.0,-7.073996318298725,-6.530854174713149,-5.72621818072487
semen,hsa-miR-216b-5p,0.0,1.0,-1.5849625007211563,-1.0,-0.75
semen,hsa-miR-217,0.0,1.0,-3.5221970596792267,-2.3774437510817346,-1.890560606055268
semen,hsa-miR-218-1-3p,0.0,1.0,-5.275796335159195,-4.529173558821698,-4.552724900064905
semen,hsa-miR-218-2-3p,0.0,1.0,-6.187518897625285,-6.173068922824651,-5.579561085751781
semen,hsa-miR-218-5p,0.0,1.0,-2.689659909256144,-1.396240625180289,-0.25
semen,hsa-miR-219a-1-3p,0.0,1.0,-6.569495754208529,-6.289317958027096,-5.716605705982829
semen,hsa-miR-219a-2-3p,0.0,1.0,-7.68334153858779,-7.466003385866419,-7.2113195561381085
semen,hsa-miR-219a-5p,0.0,1.0,-5.076695660777368,-4.856721787407414,-4.536174517332913
semen,hsa-miR-219b-3p,0.0,1.0,-0.646240625180289,0.0,0.0
semen,hsa-miR-219b-5p,0.0,1.0,-5.719630988991823,-5.535771054008012,-5.225464202992226
semen,hsa-miR-22-3p,0.0,0.5,-10.74842245136525,-9.759403648252682,-9.352419538396392
semen,hsa-miR-22-5p,0.0,1.0,-7.862119704377189,-7.755873959021104,-7.737524840371725
semen,hsa-miR-221-3p,0.0,1.0,-6.359584910698457,-5.205746161308549,-5.643711891409038
semen,hsa-miR-221-5p,0.0,1.0,-6.247905285633822,-5.816325354717082,-6.11142428581123
semen,hsa-miR-222-3p,0.0,1.0,-7.027393693424742,-6.783468115402507,-6.991446775605771
semen,hsa-miR-222-5p,0.0,1.0,-4.017792258477423,-3.9959265481648374,-3.7429083400896936
semen,hsa-miR-223-3p,0.0,1.0,-8.568365235961204,-7.985565824391227,-9.07722839669776
semen,hsa-miR-223-5p,0.0,1.0,-1.7267226489021297,-1.4387218755408673,-1.292481250360578
semen,hsa-miR-224-3p,0.0,0.0,-10.897684173164212,-10.235953851189867,-8.324822438423274
semen,hsa-miR-224-5p,0.0,1.0,-5.655686341534074,-5.31987260751218,-4.984449770084981
semen,hsa-miR-2276-3p,0.0,1.0,-1.4767226489021297,-1.396240625180289,-0.25
semen,hsa-miR-2277-3p,0.0,1.0,-2.3072046726239703,-2.0804820237218404,-2.178561379416531
semen,hsa-miR-2277-5p,0.0,1.0,-5.107122758833061,-3.9985220527966177,-3.871708755390763
semen,hsa-miR-2278,0.0,1.0,-0.5,-0.5,0.0
semen,hsa-miR-2355-3p,0.0,1.0,-7.1810047771972645,-6.848458697278428,-7.452901422767624
semen,hsa-miR-2355-5p,0.0,1.0,-5.566891561678298,-5.561016616048704,-5.466026883842352
semen,hsa-miR-2392,0.0,1.0,-7.579006922635122,-7.419453173305927,-6.1850620768637965
semen,hsa-miR-23a-3p,0.0,1.0,-8.204430514540293,-7.697544891866012,-8.116382572851581
semen,hsa-miR-23a-5p,0.0,1.0,-8.757048314023006,-8.203078024293054,-7.613398937029631
semen,hsa-miR-23b-3p,0.0,1.0,-7.166128504021982,-5.645429331157029,-5.588880790834768
semen,hsa-miR-23b-5p,0.0,1.0,-4.184945152443315,-3.2718657103125848,-2.678561379416531
semen,hsa-miR-23c,0.0,1.0,-6.893484504350825,-6.598393603042197,-6.579575879285968
semen,hsa-miR-24-1-5p,0.0,1.0,-5.013820608875298,-4.376921565149746,-4.728479465625622
semen,hsa-miR-24-2-5p,0.0,1.0,-6.995013533872596,-6.81662983718082,-5.309685148149299
semen,hsa-miR-24-3p,0.0,1.0,-7.304226716070572,-6.123429664526967,-6.258368269453797
semen,hsa-miR-2467-3p,0.0,1.0,-7.300676931216239,-7.146806734516046,-6.153221425840193
semen,hsa-miR-2467-5p,0.0,1.0,-0.5,-0.25,0.25
semen,hsa-miR-25-3p,0.0,1.0,-6.194460933627383,-5.726209362780619,-5.394626343157585
semen,hsa-miR-25-5p,0.0,0.0,-13.536325059220932,-13.19911160207867,-11.802038646426029
semen,hsa-miR-2681-3p,0.0,1.0,-7.546126761839916,-7.467502187740182,-6.2920803080131975
semen,hsa-miR-2681-5p,0.0,1.0,-6.825675678819216,-6.619098485116959,-6.879677469294967
semen,hsa-miR-2682-3p,0.0,1.0,-7.061728631010724,-6.973872742218908,-6.44416647571695
semen,hsa-miR-2682-5p,0.0,1.0,-3.084962500721156,-3.0368012312355575,-0.9109640474436812
semen,hsa-miR-26a-1-3p,0.0,1.0,-3.678561379416531,-3.1535624319223503,-2.6448289843950032
semen,hsa-miR-26a-2-3p,0.0,1.0,-3.416556000700795,-2.415444524442997,-2.7443199808749794
semen,hsa-miR-26a-5p,0.0,1.0,-4.949029315411613,-3.4498204053804806,-2.160964047443681
semen,hsa-miR-26b-3p,0.0,1.0,-2.0804820237218404,-2.042481250360578,-1.75
semen,hsa-miR-26b-5p,0.0,1.0,-6.434224930826794,-4.551953771646205,-4.300621840110855
semen,hsa-miR-27a-3p,0.0,1.0,-4.375702125131415,-3.280302429102321,-3.1862084593748863
semen,hsa-miR-27a-5p,0.0,1.0,-5.42757381129647,-5.208337188682171,-5.14788241279733
semen,hsa-miR-27b-3p,0.0,1.0,-5.173698288749987,-4.094302632597138,-4.256295707158877
semen,hsa-miR-27b-5p,0.0,1.0,-6.105825359014368,-5.684153332673644,-4.939659909256144
semen,hsa-miR-28-3p,0.0,1.0,-4.586777730880717,-3.849685922984549,-3.165444524442997
semen,hsa-miR-28-5p,0.0,1.0,-2.292481250360578,-0.896240625180289,0.0
semen,hsa-miR-2861,0.0,1.0,-5.411516610092729,-4.619186550984867,-4.187310234755581
semen,hsa-miR-2909,0.0,1.0,-2.3876866963458108,-1.59807935569469,-1.146240625180289
semen,hsa-miR-296-3p,0.0,1.0,-7.849515166475468,-7.61670186744948,-7.473741536408065
semen,hsa-miR-296-5p,0.0,1.0,-5.172781670519055,-4.829616946266983,-5.007230790927438
semen,hsa-miR-297,0.0,1.0,-3.1552840283186603,-2.4285613794165304,-2.3072046726239703
semen,hsa-miR-298,0.0,1.0,-8.09054973054918,-7.985613860692787,-7.327228788385277
semen,hsa-miR-299-3p,0.0,1.0,-9.231347616126628,-8.883277513512024,-7.319424383126823
semen,hsa-miR-299-5p,0.0,1.0,-8.18246423415383,-8.097729053719265,-6.223132554359866
semen,hsa-miR-29a-3p,0.0,1.0,-9.406143499614371,-7.946802765977059,-4.863031648630976
semen,hsa-miR-29a-5p,0.0,1.0,-5.783215290348337,-5.668412995160055,-5.078600449631999
semen,hsa-miR-29b-1-5p,0.0,1.0,-6.475505712753599,-6.395160333761646,-6.27126728103672
semen,hsa-miR-29b-2-5p,0.0,1.0,-4.334178938040123,-3.538941734611414,-3.07480200459682
semen,hsa-miR-29b-3p,0.0,1.0,-9.441940504978682,-7.146171011171878,-2.282320754236242
semen,hsa-miR-29c-3p,0.0,1.0,-9.943188119716318,-8.143205380303714,-4.709333067161796
semen,hsa-miR-29c-5p,0.0,1.0,-4.5560051304982645,-3.4964604842508353,-2.453445297804259
semen,hsa-miR-300,0.0,1.0,-5.545359654036668,-4.897997441903781,-4.717518922305662
semen,hsa-miR-301a-3p,0.0,1.0,-2.32480200459682,-1.903677461028802,-0.7924812503605781
semen,hsa-miR-301a-5p,0.0,1.0,-6.456661437986121,-6.3290312739848,-5.421549892392104
semen,hsa-miR-301b-3p,0.0,1.0,-2.657339155019902,-2.438721875540867,-0.896240625180289
semen,hsa-miR-302a-3p,0.0,0.0,-10.808301930484465,-10.79003138349396,-8.803489163592666
semen,hsa-miR-302a-5p,0.0,1.0,-2.269203899262708,-1.4767226489021297,-0.896240625180289
semen,hsa-miR-302b-3p,0.0,1.0,-0.646240625180289,-0.5,-0.25
semen,hsa-miR-302b-5p,0.0,1.0,-4.362093614915699,-4.27491913871491,-3.695237449687416
semen,hsa-miR-302c-3p,0.0,1.0,-1.292481250360578,-0.896240625180289,-0.25
semen,hsa-miR-302c-5p,0.0,1.0,-8.332422167714721,-8.26011309524612,-7.451438304688475
semen,hsa-miR-302d-3p,0.0,1.0,-1.146240625180289,-0.5,-0.896240625180289
semen,hsa-miR-302d-5p,0.0,1.0,-2.7980732036176916,-2.542481250360578,-2.042481250360578
semen,hsa-miR-302e,0.0,1.0,-5.4752778564315205,-5.394491800187064,-5.86356471857784
semen,hsa-miR-302f,0.0,1.0,-3.0610166160487045,-1.7443199808749792,-1.396240625180289
semen,hsa-miR-3064-3p,0.0,1.0,-2.9943199808749794,-2.282320754236242,-2.244319980874979
semen,hsa-miR-3064-5p,0.0,1.0,-6.748153470670959,-6.5495063283650286,-5.3153452623742465
semen,hsa-miR-3065-3p,0.0,1.0,-0.5,-0.25,0.0
semen,hsa-miR-3065-5p,0.0,1.0,-1.9767226489021297,-1.792481250360578,-2.160964047443681
semen,hsa-miR-3074-3p,0.0,1.0,-3.5480732036176916,-3.293419284075855,-2.9052840283186603
semen,hsa-miR-3074-5p,0.0,1.0,-5.936658921633162,-5.62981019759561,-4.25306883621403
semen,hsa-miR-30a-3p,0.0,1.0,-3.2666904830967267,-2.59807935569469,-1.6785613794165306
semen,hsa-miR-30a-5p,0.0,1.0,-6.660222980439334,-5.335327581559436,-3.7999180862090913
semen,hsa-miR-30b-3p,0.0,1.0,-7.730940572096448,-7.148944579634007,-6.727085223870657
semen,hsa-miR-30b-5p,0.0,1.0,-6.83294360641479,-5.716363093291462,-4.097172506818567
semen,hsa-miR-30c-1-3p,0.0,0.0,-10.452393949887334,-10.422955024300933,-8.994761423591656
semen,hsa-miR-30c-2-3p,0.0,1.0,-7.942275545066913,-7.554111929105403,-6.712982857443085
semen,hsa-miR-30c-5p,0.0,1.0,-8.647851904107128,-7.6396746859117535,-6.414827230187956
semen,hsa-miR-30d-3p,0.0,1.0,-1.9767226489021297,-1.6887218755408673,-0.896240625180289
semen,hsa-miR-30d-5p,0.0,1.0,-7.752502556822381,-7.230896586286504,-6.647300714653306
semen,hsa-miR-30e-3p,0.0,1.0,-6.005418510714593,-5.068077710889986,-5.168810089394637
semen,hsa-miR-30e-5p,0.0,1.0,-5.903203853958793,-3.899309461394319,-3.945339928381165
semen,hsa-miR-31-3p,0.0,1.0,-0.896240625180289,0.0,0.0
semen,hsa-miR-31-5p,0.0,1.0,-4.243908822729067,-4.061685149623286,-4.05152465349895
semen,hsa-miR-3115,0.0,1.0,-0.8304820237218405,-0.646240625180289,0.0
semen,hsa-miR-3116,0.0,1.0,-8.062919712703202,-7.959933337348316,-6.857094004995583
semen,hsa-miR-3117-3p,0.0,1.0,-4.584335786818512,-4.158348152583952,-3.5166904830967267
semen,hsa-miR-3117-5p,0.0,1.0,-0.25,0.0,0.0
semen,hsa-miR-3118,0.0,1.0,-2.6229632740824185,-2.4767226489021295,-1.84807935569469
semen,hsa-miR-3119,0.0,1.0,-7.027810687390854,-6.697740231020614,-5.208420573158513
semen,hsa-miR-3120-3p,0.0,1.0,-1.8304820237218404,-1.1887218755408673,-1.292481250360578
semen,hsa-miR-3120-5p,0.0,1.0,-6.1845788425807235,-5.877973383769027,-6.14227986628784
semen,hsa-miR-3121-3p,0.0,1.0,-7.843010375725151,-7.817899023231581,-6.53094226208939
semen,hsa-miR-3121-5p,0.0,1.0,-4.706121611758328,-4.633435090019388,-4.4343184385406715
semen,hsa-miR-3122,0.0,1.0,-7.357860157979655,-7.1741359081019205,-5.804242697046606
